194,"Every c1 is something that op1 exactly 1 c2 and that op2 exactly 1 c3 and that op3 exactly 1 c4 and that op4 exactly 1 c5 and that op5 exactly 1 c6 and that op6 exactly 1 c7.
Everything that op1 exactly 1 c2 and that op2 exactly 1 c3 and that op3 exactly 1 c4 and that op4 exactly 1 c5 and that op5 exactly 1 c6 and that op6 exactly 1 c7 is a c1.","<c1> owl:equivalentClass [
                                                                         owl:intersectionOf ( [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op1> ;
                                                                                             owl:onClass <c2> ;
                                                                                             owl:qualifiedCardinality ""1""^^xsd:nonNegativeInteger
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op2> ;
                                                                                             owl:onClass <c3> ;
                                                                                             owl:qualifiedCardinality ""1""^^xsd:nonNegativeInteger
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op3> ;
                                                                                             owl:onClass <c4> ;
                                                                                             owl:qualifiedCardinality ""1""^^xsd:nonNegativeInteger
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op4> ;
                                                                                             owl:onClass <c5> ;
                                                                                             owl:qualifiedCardinality ""1""^^xsd:nonNegativeInteger
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op5> ;
                                                                                             owl:onClass <c6> ;
                                                                                             owl:qualifiedCardinality ""1""^^xsd:nonNegativeInteger
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op6> ;
                                                                                             owl:onClass <c7> ;
                                                                                             owl:qualifiedCardinality ""1""^^xsd:nonNegativeInteger
                                                                                           ]
                                                                                         )
                                                                       ] ."
195,"Every c1 is something that op1 exactly 1 c2 and that op2 exactly 1 c3 and that op3 exactly 1 c4 and that op4 exactly 1 c5 and that op5 exactly 1 c6 and that op6 exactly 999 c7.
Everything that op1 exactly 1 c2 and that op2 exactly 1 c3 and that op3 exactly 1 c4 and that op4 exactly 1 c5 and that op5 exactly 1 c6 and that op6 exactly 999 c7 is a c1.","<c1> owl:equivalentClass [
                                                                         owl:intersectionOf ( [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op1> ;
                                                                                             owl:onClass <c2> ;
                                                                                             owl:qualifiedCardinality ""1""^^xsd:nonNegativeInteger
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op2> ;
                                                                                             owl:onClass <c3> ;
                                                                                             owl:qualifiedCardinality ""1""^^xsd:nonNegativeInteger
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op3> ;
                                                                                             owl:onClass <c4> ;
                                                                                             owl:qualifiedCardinality ""1""^^xsd:nonNegativeInteger
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op4> ;
                                                                                             owl:onClass <c5> ;
                                                                                             owl:qualifiedCardinality ""1""^^xsd:nonNegativeInteger
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op5> ;
                                                                                             owl:onClass <c6> ;
                                                                                             owl:qualifiedCardinality ""1""^^xsd:nonNegativeInteger
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op6> ;
                                                                                             owl:onClass <c7> ;
                                                                                             owl:qualifiedCardinality ""999""^^xsd:nonNegativeInteger
                                                                                           ]
                                                                                         )
                                                                       ] ."
196,"Every c1 is something that op1 exactly 1 c2 and that op2 exactly 1 c3 and that op3 exactly 1 c4 and that op4 exactly 999 c5 and that op5 exactly 1 c6 and that op6 exactly 1 c7.
Everything that op1 exactly 1 c2 and that op2 exactly 1 c3 and that op3 exactly 1 c4 and that op4 exactly 999 c5 and that op5 exactly 1 c6 and that op6 exactly 1 c7 is a c1.","<c1> owl:equivalentClass [
                                                                         owl:intersectionOf ( [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op1> ;
                                                                                             owl:onClass <c2> ;
                                                                                             owl:qualifiedCardinality ""1""^^xsd:nonNegativeInteger
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op2> ;
                                                                                             owl:onClass <c3> ;
                                                                                             owl:qualifiedCardinality ""1""^^xsd:nonNegativeInteger
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op3> ;
                                                                                             owl:onClass <c4> ;
                                                                                             owl:qualifiedCardinality ""1""^^xsd:nonNegativeInteger
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op4> ;
                                                                                             owl:onClass <c5> ;
                                                                                             owl:qualifiedCardinality ""999""^^xsd:nonNegativeInteger
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op5> ;
                                                                                             owl:onClass <c6> ;
                                                                                             owl:qualifiedCardinality ""1""^^xsd:nonNegativeInteger
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op6> ;
                                                                                             owl:onClass <c7> ;
                                                                                             owl:qualifiedCardinality ""1""^^xsd:nonNegativeInteger
                                                                                           ]
                                                                                         )
                                                                       ] ."
197,"Every c1 is something that op1 exactly 1 c2 and that op2 exactly 1 c3 and that op3 exactly 1 c4 and that op4 exactly 999 c5 and that op5 exactly 999 c6 and that op6 exactly 999 c7.
Everything that op1 exactly 1 c2 and that op2 exactly 1 c3 and that op3 exactly 1 c4 and that op4 exactly 999 c5 and that op5 exactly 999 c6 and that op6 exactly 999 c7 is a c1.","<c1> owl:equivalentClass [
                                                                         owl:intersectionOf ( [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op1> ;
                                                                                             owl:onClass <c2> ;
                                                                                             owl:qualifiedCardinality ""1""^^xsd:nonNegativeInteger
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op2> ;
                                                                                             owl:onClass <c3> ;
                                                                                             owl:qualifiedCardinality ""1""^^xsd:nonNegativeInteger
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op3> ;
                                                                                             owl:onClass <c4> ;
                                                                                             owl:qualifiedCardinality ""1""^^xsd:nonNegativeInteger
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op4> ;
                                                                                             owl:onClass <c5> ;
                                                                                             owl:qualifiedCardinality ""999""^^xsd:nonNegativeInteger
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op5> ;
                                                                                             owl:onClass <c6> ;
                                                                                             owl:qualifiedCardinality ""999""^^xsd:nonNegativeInteger
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op6> ;
                                                                                             owl:onClass <c7> ;
                                                                                             owl:qualifiedCardinality ""999""^^xsd:nonNegativeInteger
                                                                                           ]
                                                                                         )
                                                                       ] ."
198,"Every c1 is something that op1 exactly 1 c2 and that op2 exactly 1 c3 and that op3 exactly 999 c4 and that op4 exactly 1 c5 and that op5 exactly 1 c6 and that op6 exactly 1 c7.
Everything that op1 exactly 1 c2 and that op2 exactly 1 c3 and that op3 exactly 999 c4 and that op4 exactly 1 c5 and that op5 exactly 1 c6 and that op6 exactly 1 c7 is a c1.","<c1> owl:equivalentClass [
                                                                         owl:intersectionOf ( [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op1> ;
                                                                                             owl:onClass <c2> ;
                                                                                             owl:qualifiedCardinality ""1""^^xsd:nonNegativeInteger
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op2> ;
                                                                                             owl:onClass <c3> ;
                                                                                             owl:qualifiedCardinality ""1""^^xsd:nonNegativeInteger
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op3> ;
                                                                                             owl:onClass <c4> ;
                                                                                             owl:qualifiedCardinality ""999""^^xsd:nonNegativeInteger
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op4> ;
                                                                                             owl:onClass <c5> ;
                                                                                             owl:qualifiedCardinality ""1""^^xsd:nonNegativeInteger
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op5> ;
                                                                                             owl:onClass <c6> ;
                                                                                             owl:qualifiedCardinality ""1""^^xsd:nonNegativeInteger
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op6> ;
                                                                                             owl:onClass <c7> ;
                                                                                             owl:qualifiedCardinality ""1""^^xsd:nonNegativeInteger
                                                                                           ]
                                                                                         )
                                                                       ] ."
199,"Every c1 is something that op1 exactly 1 c2 and that op2 exactly 1 c3 and that op3 exactly 1 c4 and that op4 exactly 1 c5 and that op5 exactly 999 c6 and that op6 exactly 999 c7.
Everything that op1 exactly 1 c2 and that op2 exactly 1 c3 and that op3 exactly 1 c4 and that op4 exactly 1 c5 and that op5 exactly 999 c6 and that op6 exactly 999 c7 is a c1.","<c1> owl:equivalentClass [
                                                                         owl:intersectionOf ( [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op1> ;
                                                                                             owl:onClass <c2> ;
                                                                                             owl:qualifiedCardinality ""1""^^xsd:nonNegativeInteger
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op2> ;
                                                                                             owl:onClass <c3> ;
                                                                                             owl:qualifiedCardinality ""1""^^xsd:nonNegativeInteger
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op3> ;
                                                                                             owl:onClass <c4> ;
                                                                                             owl:qualifiedCardinality ""1""^^xsd:nonNegativeInteger
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op4> ;
                                                                                             owl:onClass <c5> ;
                                                                                             owl:qualifiedCardinality ""1""^^xsd:nonNegativeInteger
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op5> ;
                                                                                             owl:onClass <c6> ;
                                                                                             owl:qualifiedCardinality ""999""^^xsd:nonNegativeInteger
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op6> ;
                                                                                             owl:onClass <c7> ;
                                                                                             owl:qualifiedCardinality ""999""^^xsd:nonNegativeInteger
                                                                                           ]
                                                                                         )
                                                                       ] ."
200,"Every c1 is something that op1 exactly 1 c2 and that op2 exactly 1 c3 and that op3 exactly 999 c4 and that op4 exactly 999 c5 and that op5 exactly 999 c6 and that op6 exactly 999 c7.
Everything that op1 exactly 1 c2 and that op2 exactly 1 c3 and that op3 exactly 999 c4 and that op4 exactly 999 c5 and that op5 exactly 999 c6 and that op6 exactly 999 c7 is a c1.","<c1> owl:equivalentClass [
                                                                         owl:intersectionOf ( [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op1> ;
                                                                                             owl:onClass <c2> ;
                                                                                             owl:qualifiedCardinality ""1""^^xsd:nonNegativeInteger
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op2> ;
                                                                                             owl:onClass <c3> ;
                                                                                             owl:qualifiedCardinality ""1""^^xsd:nonNegativeInteger
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op3> ;
                                                                                             owl:onClass <c4> ;
                                                                                             owl:qualifiedCardinality ""999""^^xsd:nonNegativeInteger
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op4> ;
                                                                                             owl:onClass <c5> ;
                                                                                             owl:qualifiedCardinality ""999""^^xsd:nonNegativeInteger
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op5> ;
                                                                                             owl:onClass <c6> ;
                                                                                             owl:qualifiedCardinality ""999""^^xsd:nonNegativeInteger
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op6> ;
                                                                                             owl:onClass <c7> ;
                                                                                             owl:qualifiedCardinality ""999""^^xsd:nonNegativeInteger
                                                                                           ]
                                                                                         )
                                                                       ] ."
201,"Every c1 is something that op1 exactly 1 c2 and that op2 exactly 1 c3 and that op3 exactly 1 c4 and that op4 exactly 999 c5 and that op5 exactly 999 c6 and that op6 exactly 1 c7.
Everything that op1 exactly 1 c2 and that op2 exactly 1 c3 and that op3 exactly 1 c4 and that op4 exactly 999 c5 and that op5 exactly 999 c6 and that op6 exactly 1 c7 is a c1.","<c1> owl:equivalentClass [
                                                                         owl:intersectionOf ( [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op1> ;
                                                                                             owl:onClass <c2> ;
                                                                                             owl:qualifiedCardinality ""1""^^xsd:nonNegativeInteger
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op2> ;
                                                                                             owl:onClass <c3> ;
                                                                                             owl:qualifiedCardinality ""1""^^xsd:nonNegativeInteger
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op3> ;
                                                                                             owl:onClass <c4> ;
                                                                                             owl:qualifiedCardinality ""1""^^xsd:nonNegativeInteger
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op4> ;
                                                                                             owl:onClass <c5> ;
                                                                                             owl:qualifiedCardinality ""999""^^xsd:nonNegativeInteger
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op5> ;
                                                                                             owl:onClass <c6> ;
                                                                                             owl:qualifiedCardinality ""999""^^xsd:nonNegativeInteger
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op6> ;
                                                                                             owl:onClass <c7> ;
                                                                                             owl:qualifiedCardinality ""1""^^xsd:nonNegativeInteger
                                                                                           ]
                                                                                         )
                                                                       ] ."
202,"Every c1 is something that op1 exactly 1 c2 and that op2 exactly 1 c3 and that op3 exactly 999 c4 and that op4 exactly 999 c5 and that op5 exactly 1 c6 and that op6 exactly 1 c7.
Everything that op1 exactly 1 c2 and that op2 exactly 1 c3 and that op3 exactly 999 c4 and that op4 exactly 999 c5 and that op5 exactly 1 c6 and that op6 exactly 1 c7 is a c1.","<c1> owl:equivalentClass [
                                                                         owl:intersectionOf ( [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op1> ;
                                                                                             owl:onClass <c2> ;
                                                                                             owl:qualifiedCardinality ""1""^^xsd:nonNegativeInteger
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op2> ;
                                                                                             owl:onClass <c3> ;
                                                                                             owl:qualifiedCardinality ""1""^^xsd:nonNegativeInteger
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op3> ;
                                                                                             owl:onClass <c4> ;
                                                                                             owl:qualifiedCardinality ""999""^^xsd:nonNegativeInteger
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op4> ;
                                                                                             owl:onClass <c5> ;
                                                                                             owl:qualifiedCardinality ""999""^^xsd:nonNegativeInteger
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op5> ;
                                                                                             owl:onClass <c6> ;
                                                                                             owl:qualifiedCardinality ""1""^^xsd:nonNegativeInteger
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op6> ;
                                                                                             owl:onClass <c7> ;
                                                                                             owl:qualifiedCardinality ""1""^^xsd:nonNegativeInteger
                                                                                           ]
                                                                                         )
                                                                       ] ."
203,"Every c1 is something that op1 exactly 1 c2 and that op2 exactly 1 c3 and that op3 exactly 1 c4 and that op4 exactly 1 c5 and that op5 exactly 999 c6 and that op6 exactly 1 c7.
Everything that op1 exactly 1 c2 and that op2 exactly 1 c3 and that op3 exactly 1 c4 and that op4 exactly 1 c5 and that op5 exactly 999 c6 and that op6 exactly 1 c7 is a c1.","<c1> owl:equivalentClass [
                                                                         owl:intersectionOf ( [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op1> ;
                                                                                             owl:onClass <c2> ;
                                                                                             owl:qualifiedCardinality ""1""^^xsd:nonNegativeInteger
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op2> ;
                                                                                             owl:onClass <c3> ;
                                                                                             owl:qualifiedCardinality ""1""^^xsd:nonNegativeInteger
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op3> ;
                                                                                             owl:onClass <c4> ;
                                                                                             owl:qualifiedCardinality ""1""^^xsd:nonNegativeInteger
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op4> ;
                                                                                             owl:onClass <c5> ;
                                                                                             owl:qualifiedCardinality ""1""^^xsd:nonNegativeInteger
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op5> ;
                                                                                             owl:onClass <c6> ;
                                                                                             owl:qualifiedCardinality ""999""^^xsd:nonNegativeInteger
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op6> ;
                                                                                             owl:onClass <c7> ;
                                                                                             owl:qualifiedCardinality ""1""^^xsd:nonNegativeInteger
                                                                                           ]
                                                                                         )
                                                                       ] ."
204,"Nothing is a c1.
Everything that is not something is a c1.","<c1> owl:equivalentClass [
                                                                         owl:intersectionOf ( [
                                                                                             owl:complementOf [
                                                                                                             owl:unionOf rdf:nil
                                                                                                           ]
                                                                                           ]
                                                                                         )
                                                                       ] ."
205,"Every c1 is something that op1 a c2 and that op2 something that op3 a c3.
Everything that op1 a c2 and that op2 something that op3 a c3 is a c1.","<c1> owl:equivalentClass [
                                                                         owl:intersectionOf ( [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op2> ;
                                                                                             owl:someValuesFrom [ rdf:type owl:Restriction ;
                                                                                                               owl:onProperty <op3> ;
                                                                                                               owl:someValuesFrom <c3>
                                                                                                             ]
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op1> ;
                                                                                             owl:someValuesFrom <c2>
                                                                                           ]
                                                                                         )
                                                                       ] ."
206,"Every c1 is a c2 that op1 something and that op2 something that op3 a c3.
Every c2 that op1 something and that op2 something that op3 a c3 is a c1.","<c1> owl:equivalentClass [
                                                                         owl:intersectionOf ( <c2>
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op2> ;
                                                                                             owl:someValuesFrom [ rdf:type owl:Restriction ;
                                                                                                               owl:onProperty <op3> ;
                                                                                                               owl:someValuesFrom <c3>
                                                                                                             ]
                                                                                           ]
                                                                                           [ rdf:type owl:Restriction ;
                                                                                             owl:onProperty <op1> ;
                                                                                             owl:someValuesFrom [
                                                                                                               owl:unionOf rdf:nil
                                                                                                             ]
                                                                                           ]
                                                                                         )
                                                                       ] ."
